popular,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,unix_timestamp
0,0,0.523,0.507,1.0,-10.144,1,0.05420173711023642,0.10242268330888792,0.0,0.03313837719434579,0.316,4.604479947828532,12.13416302446182,1576368000.0
0,6,0.549,0.636,10.0,-3.923,0,0.05603303838029124,0.15672110401900038,0.0,0.0617607855965686,0.661,5.211467794649075,12.435389105182232,1105747200.0
0,5,0.696,0.49,6.0,-6.631,0,0.022600326357911548,0.09640168428331106,0.00014978219606650282,0.04216915303254782,0.557,5.197529712735344,12.573631642683484,315532800.0
0,5,0.774,0.562,7.0,-6.225,1,0.05486861986797942,0.09116526836984087,0.0,0.04091998884417628,0.528,4.430971548773687,12.54454644910768,1168819200.0
1,4,0.575,0.714,6.0,-5.247,1,0.031084450219398086,0.15672110401900038,0.0,0.06844714859257159,0.32,4.983483326436554,12.476984887105981,1484438400.0
1,6,0.959,0.598,8.0,-5.534,1,0.03401084039691658,0.03133732055796312,0.0,0.11615817801691529,0.408,4.85225680075821,12.269052139516223,1447545600.0
0,2,0.644,0.68,10.0,-8.666,0,0.02322851105842673,0.0009642669593859593,0.0002594134869081164,0.12834771919811952,0.778,4.744175320317141,12.512678282545092,1397520000.0
1,3,0.49,0.59,4.0,-6.34913587994543,0,0.049938320192647025,0.1636248189860398,0.0,0.11527121467527908,0.49,4.477336814478207,12.300838470329301,1641513600.0
0,1,0.777,0.958,7.0,-2.612,1,0.04699613564872384,0.07375433811543594,2.2111273167200135e-06,0.11680693371495621,0.831,4.859339424307185,12.056371219743014,1565827200.0
0,6,0.635,0.707,10.0,-5.023,1,0.0544527826875031,0.1351467021556729,0.0,0.06359018686600555,0.296,4.450829488108546,12.120373134940136,1465948800.0
0,6,0.496,0.468,9.0,-9.015,0,0.05370204499286227,0.18591826229810698,0.0,0.06551107031295317,0.365,4.554234722308339,12.195451439690697,1536969600.0
1,0,0.431,0.894,5.0,-2.673,0,0.05483985690060524,0.06914442626984409,0.0,0.08931404956087524,0.604,5.094933549453249,12.463660134735397,1263513600.0
0,5,0.702,0.764,1.0,-6.189,1,0.05531057510021946,0.08150366568658754,0.00014114924729809403,0.07845156566278522,0.471,4.46580466502758,11.94151447621243,1571097600.0
0,5,0.744,0.729,1.0,-6.612,1,0.02096742269744126,0.00796804524673969,3.7291197152555e-05,0.07960492996570719,0.689,4.574535705411993,12.328825533210017,1323907200.0
0,5,0.833,0.694,9.0,-6.639,1,0.025270051195864975,0.1353780607832217,1.7189421396285875e-05,0.11946653124961876,0.575,4.71845422744143,12.357595590169133,1168819200.0
1,0,0.568,0.764,5.0,-3.465,0,0.05219223387571401,0.11754384063654845,0.0,0.059993922062696256,0.625,5.198414154903499,11.987425221470454,1571097600.0
1,5,0.473,0.371,4.0,-10.219,0,0.024930998283553704,0.19863181002945904,0.0,0.06626053535496246,0.413,4.333466444058504,12.252006352956359,1508025600.0
1,0,0.524,0.364,7.0,-10.209,1,0.023433816235941516,0.19950600607844565,0.0,0.06280230966049896,0.436,4.333886259345946,12.254062489528836,1502755200.0
1,5,0.565,0.242,2.0,-8.367,1,0.021330996626572413,0.19632277543006166,8.980338599168891e-06,0.1069762955961545,0.237,4.414699515175514,12.40191899525504,1563148800.0
0,6,0.633,0.879,2.0,-3.456,1,0.04463921224116346,0.0044494364699806405,0.0,0.1441910183975884,0.416,5.027230167668092,12.590249423231658,1105747200.0
0,1,0.349,0.688,8.0,-9.445,1,0.024930998283553704,0.008052381557258589,0.0002504157054237271,0.06397987990940826,0.296,4.613872213281992,12.182199946718615,1576368000.0
0,4,0.745,0.299,6.0,-7.64,1,0.022895799251182694,0.1894478819790598,2.2111273167200135e-06,0.10783476058329428,0.306,4.563827222453709,12.296703713526856,1579046400.0
1,4,0.652,0.877,1.0,-2.986,1,0.027088826557905715,0.02081665647092559,0.0,0.053732843388128,0.486,4.783241054727807,12.20661249978264,1384473600.0
0,2,0.622,0.82,1.0,-12.701,1,0.029691171404466716,0.002475257679198205,0.0002612047462278776,0.05265187079646254,0.707,4.859998433568794,11.840147911016908,1208217600.0
0,1,0.655,0.751,1.0,-5.804,0,0.03167538893341506,0.10562204609498164,2.8508318693569512e-05,0.08017118154200514,0.525,4.812054265610298,12.138254084270992,1568505600.0
0,6,0.674,0.67,7.0,-6.457,1,0.0314628600355138,0.11356454523088924,0.0,0.10755097636964316,0.371,4.976375057411142,12.416896621546838,1510704000.0
1,4,0.661,0.651,7.0,-3.771,0,0.028212455785335457,0.08010018953565931,1.256517121708535e-05,0.04200023613494358,0.368,4.482550472440181,12.220547379284485,1497484800.0
0,7,0.62,0.161,0.0,-12.448,1,0.01940170846470818,0.19119283147689536,2.2483080157830377e-05,0.07666734506282728,0.299,4.61448665262544,12.171486376730597,1458000000.0
0,1,0.562,0.831,4.0,-7.742,1,0.026606183224668137,0.010077469986660453,0.00021424514313953013,0.10488689700986296,0.357,4.836305716191846,12.278467722945525,1455494400.0
0,4,0.812,0.67,5.0,-6.385,0,0.030215893266607154,0.02005708412752699,0.0,0.03958769274796651,0.439,4.9275290095708,12.197642209052148,1168819200.0
0,7,0.58,0.737,10.0,-4.795,1,0.02208409539517036,9.846120692119543e-05,0.0002594758538536646,0.05529517978063266,0.506,4.532599493153256,12.406348717684242,1494806400.0
1,6,0.821,0.434,10.0,-9.194,0,0.04201064036345993,0.16275264116149843,0.0,0.07288944592877848,0.241,4.7958897142330885,12.139793944490785,1523750400.0
0,7,0.563,0.784,1.0,-9.234,0,0.02549294385003327,0.07171046461050254,0.00023344044070462775,0.14651230056109452,0.387,4.595230955073319,12.602254800039422,1200355200.0
0,1,0.723,0.52,0.0,-6.655,0,0.03316464519980126,0.1716398960164,0.00017543940708313378,0.0673652190818287,0.344,5.302533466295774,12.271893157066783,1576368000.0
1,0,0.596,0.552,0.0,-10.278,0,0.03897403549408229,0.05872654919256199,0.0002611439090417734,0.06436678429633276,0.112,4.594604565883309,12.342878047731457,1539561600.0
0,1,0.525,0.77,9.0,-5.385,0,0.05356193161034519,0.07072375108365586,0.0,0.10921931004417126,0.681,4.3924347815054,12.029418995761068,1463270400.0
0,4,0.695,0.715,6.0,-6.675,0,0.02912010068505799,0.04635656921662552,0.00011972771921301358,0.06248394356504549,0.891,4.5849368659571095,12.177724610014685,1555286400.0
0,4,0.662,0.823,9.0,-4.7,1,0.038990322870317645,0.056636194369564144,0.0,0.05574681978888523,0.435,4.787141681517751,12.164140660197987,1573776000.0
0,5,0.808,0.562,0.0,-6.311,1,0.04827736082669912,0.07375433811543594,0.0,0.0732155460915664,0.601,4.511145179994011,12.33599503352492,1368576000.0
0,2,0.58,0.315,0.0,-15.525,1,0.03563956051013463,0.20569829546287766,0.0002587680501484539,0.08263716237409603,0.424,5.06850789728671,11.825617172926037,1563148800.0
0,7,0.486,0.595,7.0,-5.009,1,0.020597772404299136,0.0021021797842651394,0.00013131523875231313,0.06090492719834521,0.331,4.738616574999909,12.270304869763637,315532800.0
1,3,0.72,0.68,5.0,-6.34913587994543,0,0.024740144581343073,0.0,0.0,0.07666734506282728,0.67,4.709530201312334,12.300838470329301,1632441600.0
0,5,0.525,0.72,11.0,-6.916,0,0.0471562677308283,0.10421595341119157,0.0002511755421330328,0.052793994600594196,0.483,4.5294547687403135,12.456056744871358,1489536000.0
0,0,0.497,0.814,3.0,-4.548,1,0.030641564405425377,0.006970326163643839,0.0,0.07481468716223612,0.469,4.691696445327179,12.019827401131884,1571097600.0
0,4,0.53,0.768,5.0,-4.178,1,0.022895799251182694,0.08469499462903263,6.266027879390754e-06,0.09942255822645475,0.432,4.976057651853879,12.472022780763702,1476489600.0
0,1,0.783,0.537,9.0,-2.921,1,0.0348140940734192,0.13374137148484092,0.0,0.0977826292815943,0.392,4.744732108360583,12.314330459961486,1523750400.0
1,0,0.783,0.537,9.0,-2.921,1,0.03578307632177975,0.13374137148484092,0.0,0.0977826292815943,0.393,4.74482777509255,12.314330459961486,1539561600.0
1,0,0.68,0.578,10.0,-5.804,1,0.024740144581343073,0.14521526644964314,0.0,0.07512838791873776,0.341,4.983866861815545,12.351332490183303,1523750400.0
0,7,0.388,0.96,4.0,-2.43,1,0.03405656084760862,0.0016786554731805239,0.0,0.08290316198938792,0.607,5.068992248658495,12.193326760754863,1576368000.0
0,5,0.72,0.316,8.0,-12.532,0,0.025270051195864975,0.19917205853172973,9.923174405151101e-05,0.08073065120348183,0.442,4.604419904597387,12.170036057665223,1523750400.0
0,5,0.565,0.432,0.0,-11.175,1,0.04093810144937675,0.1892779673745257,0.00023474071641658807,0.055926493294080136,0.446,5.177036345066506,12.486280606266055,1368576000.0
0,4,0.674,0.772,8.0,-9.69,0,0.032724339194729286,0.003471154591293529,0.0002612724218499048,0.102503303091382,0.762,4.927029022241222,12.294513833186517,315532800.0
1,1,0.682,0.855,7.0,-3.282,1,0.02477845942977337,0.046223040153084934,9.961870945299602e-07,0.06319767399684603,0.304,4.828345736790312,12.199772843381645,1579046400.0
0,1,0.724,0.8,11.0,-4.705,1,0.02939286153110677,0.00351004636138069,0.0,0.11144926690102336,0.393,4.85958757288742,12.199883532421028,1529020800.0
0,1,0.707,0.811,1.0,-6.941,0,0.03244933323589264,0.03694356185610062,0.00025233456340155414,0.0695070400503227,0.249,4.859292889592279,12.059160702714113,1568505600.0
0,7,0.449,0.682,2.0,-5.295,0,0.02003156239980305,0.11387826277335203,0.0,0.08622528212695721,0.254,4.948220737969427,12.317318806745526,1105747200.0
1,3,0.5,0.89,11.0,-6.34913587994543,0,0.035884752480846854,0.0,0.0,0.08977013828660439,0.67,4.990432586778736,12.300838470329301,1688688000.0
0,1,0.553,0.714,1.0,-4.045,0,0.025270051195864975,0.033011576338105766,0.0,0.13882435422414935,0.452,4.888761402286328,12.002627549419753,1547510400.0
0,2,0.621,0.648,7.0,-7.296,1,0.02603948137106839,0.0877746742783404,0.0,0.05965892451803051,0.485,4.796955156430402,12.050938148580183,1565827200.0
1,5,0.387,0.234,0.0,-8.861,1,0.023677552131276387,0.19440636523468707,0.0,0.056060882487086086,0.408,4.3776420363560575,12.347372535092827,1547510400.0
0,1,0.611,0.471,4.0,-7.004,0,0.024816702018018964,0.0005965731390849146,0.0002541516219159372,0.06053404363494739,0.155,4.859486769953194,12.642351431624288,1358208000.0
0,1,0.837,0.677,9.0,-8.518,0,0.02519519865078706,0.07915222466357269,0.00022480549180249658,0.05756239267823896,0.798,4.828377735254389,12.563232971651914,1573776000.0
0,6,0.654,0.483,10.0,-8.072,1,0.04762106610399463,0.20940459409914441,0.0002612767869651987,0.10769316165097362,0.785,4.948447784940744,11.751800623112295,1542240000.0
0,6,0.305,0.683,10.0,-5.9,0,0.040217564549061245,0.04017413023560319,0.0002612798743876986,0.09759603278779294,0.326,4.663703210173746,12.417216487448824,1579046400.0
0,5,0.705,0.616,11.0,-7.146,1,0.04579515007800858,0.004227341340215225,0.0,0.1339322881751829,0.434,4.912213611918492,12.272300364169983,1557878400.0
1,0,0.647,0.795,1.0,-3.548,0,0.02363712679054914,0.05073361079557381,0.0,0.08931404956087524,0.409,4.859750386934755,12.167347409607773,1550188800.0
0,4,0.571,0.752,3.0,-4.872,1,0.02017445898203187,0.018179211600453597,5.470959958217293e-05,0.06808898882599679,0.25,4.635146376839045,12.170144904587683,1552608000.0
0,5,0.519,0.639,9.0,-7.679,0,0.04484090623855507,0.09601030313120362,0.0,0.05447327067930449,0.591,5.242048556892921,12.016943972803242,1544832000.0
1,3,0.73,0.75,1.0,-6.34913587994543,1,0.035884752480846854,0.0,0.0,0.11412559731952975,0.62,4.634728988229636,12.300838470329301,1654819200.0
0,7,0.381,0.939,1.0,-3.441,1,0.03555693222835846,2.5397419633088255e-05,5.731448603714492e-06,0.0857300376518564,0.441,5.14151149815875,12.336333069364327,1571097600.0
0,7,0.473,0.526,2.0,-9.684,1,0.021285877003002492,0.002249581488789856,0.0002612520819275534,0.0757498221885461,0.0757,4.926449013669836,13.06837381978482,1492214400.0
0,5,0.818,0.883,0.0,-4.547,1,0.03359332561888075,0.018694362799406384,0.00019489178374335623,0.10030405790786295,0.405,4.5503971601407995,12.42991195474871,947894400.0
0,7,0.819,0.514,5.0,-7.238,1,0.0262539249026724,0.20100659307812022,0.0,0.05349953004327115,0.74,4.8078334404399605,11.950754498768461,1037318400.0
0,1,0.495,0.928,2.0,-8.416,1,0.026075385048805872,0.01090371199505445,0.00026126002348594705,0.06808898882599679,0.0374,4.948844993139804,12.534361489343366,1576368000.0
0,2,0.775,0.704,11.0,-7.098,0,0.027190692244953605,0.19842730696950875,9.72853943274163e-05,0.06475093073274356,0.552,4.594452961146886,12.29233749393667,1571097600.0
1,7,0.693,0.823,5.0,-3.761,1,0.03430568166387606,0.06813039167805762,0.0,0.11269351964652373,0.741,4.487557135883345,12.186349415081981,1116115200.0
0,6,0.721,0.899,10.0,-4.07,0,0.030358932975977568,0.011086553370902438,2.2900000057161382e-05,0.0722308034165965,0.0385,4.962970496464298,11.863392177659264,1518652800.0
0,7,0.28,0.714,11.0,-5.653,0,0.02114995969914348,0.03376431023347993,2.8983552302816867e-05,0.08343053454796781,0.539,5.165288704676087,12.923426954998698,277257600.0
0,4,0.774,0.828,5.0,-1.869,0,0.04921135517461433,0.19310357003195375,1.6396450296097963e-06,0.07088712890093388,0.583,4.838652111668727,11.954536049714745,1576368000.0
0,5,0.402,0.219,1.0,-19.019,1,0.026430850277175833,0.18833143192939433,0.00026106982335105146,0.053779395107385976,0.0673,4.531362168843367,12.689405790736652,1066176000.0
0,7,0.48,0.9,6.0,-6.911,1,0.02335193517748324,2.8896659562243416e-05,4.307782448807845e-06,0.11571789154561293,0.465,4.538987647527644,12.25985982759313,1565827200.0
1,4,0.6,0.754,0.0,-4.204,1,0.027856203126483507,0.054068874407201414,0.0,0.07988891141933818,0.641,4.860153431476633,12.10526287063775,1521072000.0
1,5,0.517,0.525,9.0,-7.494,0,0.02798653555700063,0.11754384063654845,0.0,0.06551107031295317,0.478,5.141950065162736,12.392004344578258,1571097600.0
0,5,0.65,0.197,9.0,-10.998,0,0.02989707287042299,0.20443301777793832,0.0,0.06551107031295317,0.354,4.392447152001766,12.224987624080786,1502755200.0
0,1,0.855,0.564,8.0,-11.062,1,0.02811596733601623,0.011086553370902438,0.0002605674599011948,0.0576059636725784,0.7,4.8121680950776184,13.085996029529706,1305417600.0
1,7,0.423,0.845,11.0,-3.509,0,0.03004270213958534,0.0915798082772305,4.973487443204284e-06,0.09468511382035924,0.317,4.767306042122634,12.53887386649689,1105747200.0
1,6,0.684,0.687,2.0,-4.673,1,0.049336952384440504,0.015392889393234535,0.0,0.10200724714162679,0.265,5.220496355743969,11.925485345554259,1565827200.0
0,1,0.603,0.784,3.0,-4.766,0,0.02199683934681654,0.00894834089243304,0.00026128531689893715,0.060202280650604754,0.131,4.859657353582231,12.672322362656137,1358208000.0
0,6,0.727,0.653,4.0,-4.735,0,0.023958347666953282,0.06612420570466235,0.0,0.060202280650604754,0.0389,4.949518467833751,12.04190529931626,1550188800.0
0,6,0.809,0.787,7.0,-5.318,1,0.053272372997763724,0.1141906804172167,0.0,0.10712086443592499,0.692,4.564598160223044,12.21681968862681,1416009600.0
0,7,0.463,0.671,3.0,-6.438,1,0.03330880717830299,0.05015629817609117,0.0,0.06065794677380513,0.633,4.445939960417534,12.105224157570703,279936000.0
0,2,0.569,0.721,10.0,-5.889,1,0.023758167898157028,0.07273800229315408,2.9928221464372552e-05,0.09304133209164855,0.927,5.198828468047294,12.141667448837836,1263513600.0
0,2,0.758,0.957,9.0,-3.517,0,0.03740435111220758,0.03657859508499333,0.00017195743335463056,0.04300710575752316,0.871,4.836353332972007,12.28678128526788,1557878400.0
0,2,0.721,0.82,10.0,-4.568,1,0.05523023743882945,0.15911853085662894,0.0,0.06699955568388996,0.751,5.141376965731846,12.291502355677345,1245024000.0
0,2,0.515,0.812,7.0,-5.06,0,0.05567112018652653,0.15927479394953478,0.0,0.06319767399684603,0.779,5.141552439218252,12.29245674248748,1245024000.0
0,6,0.896,0.711,1.0,-5.047,1,0.05489724364174055,0.16419857623853032,0.0,0.06319767399684603,0.81,4.454498447620262,12.314936019011904,1576368000.0
0,7,0.303,0.865,6.0,-9.196,1,0.030158351058981576,0.00549655181276986,0.0,0.14845554685266477,0.754,5.205340961371982,12.420704071278008,1105747200.0
1,6,0.86,0.507,0.0,-5.776,0,0.05586712546578577,0.03510640226464556,6.008563808727936e-06,0.07666734506282728,0.15,4.454405434098354,12.327940659622827,1568505600.0
0,4,0.578,0.821,10.0,-10.521,1,0.022895799251182694,0.08514163974994808,0.00016689385182784078,0.08236960186198089,0.421,4.798843731118271,12.57740858985409,645408000.0
0,5,0.913,0.514,10.0,-9.008,0,0.048889092928656015,0.0014811743855818993,0.00016818107891240986,0.04928603356610279,0.653,4.682057150306526,12.367400365819893,821664000.0
0,1,0.662,0.876,7.0,-4.858,0,0.030358932975977568,0.005792730453763028,0.0002612598719090783,0.13767784383815138,0.36,4.8596806127318,12.670410253149283,1381795200.0
0,1,0.613,0.981,7.0,-2.866,1,0.03116624334333907,0.00041032547109124,0.00026128048896681384,0.11412559731952975,0.118,4.875266023131333,11.963637961084338,1476489600.0
1,6,0.883,0.635,0.0,-6.284,0,0.05387301368980446,0.027356697950453705,0.0,0.06808898882599679,0.542,4.867857475200548,11.928228686414288,1571097600.0
1,6,0.69,0.618,2.0,-9.36,1,0.03785357515737668,0.01635814465936203,3.2198241824832403e-06,0.05829859772977381,0.733,5.165003093208559,12.392112281692539,315532800.0
0,7,0.383,0.969,8.0,-3.163,0,0.038425247909682644,0.00019984013322009748,0.000261215261645816,0.12985272280191087,0.335,4.952610622810702,12.607265306386443,487641600.0
0,5,0.841,0.577,10.0,-7.525,0,0.05677219366721502,0.07222564572758995,0.0,0.04734923686330013,0.64,4.504122578578418,12.36308066783498,968976000.0
0,7,0.482,0.902,8.0,-6.752,1,0.022600326357911548,7.727610653563708e-05,0.0002611786801143904,0.11897330003688734,0.67,4.948901724290895,12.532328587361517,1579046400.0
0,5,0.518,0.9,11.0,-6.202,1,0.05146487910810446,0.04781424098181934,0.0,0.12217173844654287,0.739,5.130200444546041,12.141005984951518,1494806400.0
1,6,0.791,0.537,0.0,-6.763,0,0.054233681142466454,0.035476312323274126,0.00013608211691733613,0.0732155460915664,0.433,5.074642424070548,12.065579936209879,1579046400.0
0,6,0.893,0.551,3.0,-5.878,0,0.055148760838134435,0.1657455828869937,8.84039544977332e-06,0.115383490883453,0.697,4.614981893372084,12.196294999766078,1494806400.0
0,5,0.907,0.839,1.0,-3.947,1,0.05345483379154158,0.06362646888142873,0.0,0.11785818436954965,0.665,4.663523996168163,12.10964984699512,1579046400.0
0,1,0.612,0.926,5.0,-3.952,0,0.02966156238891897,0.0013031728607489808,0.0002612359244990559,0.09942255822645475,0.145,4.859494524385822,12.074333930812282,1392422400.0
0,1,0.661,0.887,5.0,-3.996,0,0.03452877328529955,0.0010753552992779861,0.00026126698317637415,0.05217564878177915,0.159,4.859750386934755,12.506180941677357,1392422400.0
0,1,0.86,0.647,9.0,-4.714,1,0.03902283850741672,0.005458283024567298,8.213415888606974e-06,0.11293671344521858,0.653,4.836258097144217,11.92953491029412,1576368000.0
0,1,0.189,0.723,9.0,-6.92,0,0.022600326357911548,0.0005368448134273157,0.00024410556485927429,0.07874255554945848,0.667,5.2012170854680475,12.433614510068157,1557878400.0
0,7,0.59,0.639,0.0,-10.245,1,0.020783366685153067,0.05394497821261741,0.0002253812996995545,0.14398635043081437,0.385,4.672688637718914,12.600638572769338,1573776000.0
1,4,0.421,0.669,4.0,-4.724,1,0.043112543999553804,0.0948249950054454,0.0,0.13651565688919715,0.326,5.174951274596879,12.245360664110702,1573776000.0
1,3,0.42,0.24,6.0,-6.34913587994543,1,0.03119342154252654,0.20094253647234123,0.0002546545506326872,0.07020173098105242,0.07,5.117993812416755,12.300838470329301,1666310400.0
0,7,0.498,0.723,10.0,-8.053,1,0.0282445078767588,0.12354893017105394,0.0,0.1156068270427142,0.882,5.0384255430777545,12.688625329978427,321926400.0
1,0,0.708,0.641,7.0,-4.296,1,0.022127591504462352,0.11387826277335203,0.0,0.06057537536195651,0.253,4.736917488069112,12.499193650138219,1137283200.0
0,1,0.766,0.705,2.0,-5.01,0,0.027592797987199224,0.05232043116213347,3.1330905846725456e-05,0.07088712890093388,0.154,4.727564794201697,12.213187276415582,1544832000.0
1,4,0.748,0.414,2.0,-15.15,0,0.024930998283553704,0.0541926193504948,0.00026031642358690694,0.11365537670739548,0.239,4.591537684256795,12.564309868475299,464054400.0
0,4,0.755,0.604,2.0,-9.84,0,0.026710627651300414,0.10666043444975559,0.00025930572702198275,0.07288944592877848,0.491,4.593097604753822,12.36819574669825,692755200.0
0,7,0.757,0.596,7.0,-8.039,1,0.022257555390016327,0.03518048423921364,0.0002597825990092117,0.08522918097721248,0.195,4.592783790337042,12.558931316754686,315532800.0
0,5,0.389,0.805,1.0,-6.716,1,0.05489724364174055,0.19372171825755174,0.00014774240240714886,0.06228402019381743,0.376,4.942163715284093,12.056382834549568,1508025600.0
0,7,0.556,0.592,9.0,-8.519,0,0.019887755330091843,0.1419628267228052,0.0002423382338725127,0.09110958058488301,0.675,5.202054232827327,12.63282294152897,1179187200.0
0,6,0.357,0.872,9.0,-6.146,1,0.03304352438523467,0.006287942983994235,0.00025834404750079586,0.13930948641223842,0.691,5.226740803058748,12.012560709340567,1410739200.0
0,7,0.709,0.699,10.0,-11.905,0,0.02712284205746126,0.026078318478584488,0.00026111554415493235,0.048069938705582904,0.592,4.8392695031303425,12.318213125200367,545443200.0
0,1,0.671,0.857,9.0,-6.077,1,0.026501173326079257,0.0007238980540027631,0.00026126971048831164,0.04513535471958835,0.551,4.8504274175474125,12.392776253763708,1352937600.0
0,2,0.571,0.543,9.0,-10.419,1,0.05700948166137969,0.1673835409567308,0.0,0.12689696100466516,0.388,4.467745510076419,12.352438818841149,1563148800.0
0,7,0.382,0.483,0.0,-7.257,1,0.019983728308818553,0.18138344166487547,0.0,0.1490051399124621,0.346,4.6853021204500305,12.110816464267902,1163548800.0
0,5,0.861,0.59,9.0,-8.745,1,0.034965575300659586,0.056997661970424704,0.0,0.06045128796257057,0.43,5.0175115980356875,12.341765450618952,1563148800.0
1,7,0.401,0.901,1.0,-5.011,0,0.0251200659825304,0.05505462305955174,0.0,0.13108234263851393,0.839,4.911175851327233,12.172107298716178,315532800.0
0,6,0.829,0.826,6.0,-7.952,1,0.04649918499732719,0.13875412039904467,2.6426301715415964e-05,0.05538578984925559,0.925,5.030731995795378,12.298291689055283,1573776000.0
1,4,0.693,0.604,11.0,-5.279,1,0.025749872852155624,0.05282305817385242,0.0,0.06808898882599679,0.651,4.3309175338479715,12.10032872304801,1547510400.0
1,6,0.778,0.578,9.0,-7.22,0,0.05296964912480438,0.16245878500581112,0.0,0.07605759456676298,0.758,4.448364317598805,12.440148223893942,779587200.0
0,6,0.765,0.671,9.0,-5.249,0,0.05312271343707811,0.14773787883303935,0.0,0.03888160548797917,0.798,4.448516375942715,12.428688057403297,1173916800.0
0,1,0.713,0.909,3.0,-4.274,1,0.020783366685153067,0.002993734141851021,0.000190704583597057,0.13948309914511012,0.438,4.890514528076278,12.140328064060805,1400112000.0
0,1,0.715,0.948,8.0,-4.887,1,0.029241834902832078,0.0007298632207799111,0.0002580436072610669,0.11106651962080599,0.165,4.874960653975825,12.077369577762292,1531612800.0
0,1,0.688,0.967,8.0,-4.747,1,0.029211477811514924,0.0005189207382991727,0.0002602534488072998,0.10975762179931384,0.225,4.874960653975825,12.042653310789234,1539561600.0
0,6,0.663,0.69,4.0,-6.038,1,0.04988010054631118,0.10700353811228047,0.0,0.06397987990940826,0.81,5.016696885474851,12.241927122338913,1518652800.0
0,4,0.599,0.888,11.0,-2.931,0,0.02868751411656604,0.02462273601446021,0.0,0.10624428785820335,0.833,4.804430796838969,12.1939393337069,1287100800.0
0,1,0.858,0.943,1.0,-4.358,1,0.03282321410867948,0.0007567029399937967,0.0002611744630126639,0.06663133700632466,0.716,4.844092593805325,12.051930299001526,1573776000.0
0,6,0.601,0.682,1.0,-6.593,1,0.04675083139172488,0.000163892489464529,9.407207903996104e-05,0.12226056372154634,0.155,4.4423923994603145,12.400232189376668,1563148800.0
0,2,0.632,0.556,11.0,-4.793,0,0.053805172019160186,0.14175385778133912,0.0001488641772157402,0.06513234946993023,0.355,4.7872333760749095,12.066816325306588,1557878400.0
0,5,0.919,0.687,9.0,-5.793,0,0.035348362216020786,0.06300599388952283,1.0555584309678184e-05,0.03970463512227051,0.675,4.624943401087031,12.001186410486795,1579046400.0
0,6,0.559,0.435,2.0,-9.524,1,0.03923228760069996,0.1141906804172167,0.0,0.0474527125664615,0.587,5.112319058781641,12.661894943349925,1203033600.0
1,3,0.9,0.5,1.0,-6.34913587994543,1,0.0524053239224136,0.0767380119945665,0.0,0.058684518145807336,0.75,4.61512051684126,12.300838470329301,1642636800.0
0,5,0.743,0.422,7.0,-11.887,0,0.021909229723371556,0.17647458482305553,2.240618322685069e-06,0.0793192210771185,0.69,4.726794722511573,12.563470827868953,1281830400.0
1,7,0.92,0.654,11.0,-3.051,0,0.02477845942977337,0.021571282960388426,0.00025706247352497646,0.029565778494615322,0.847,4.771074379009968,12.59074984110804,406166400.0
0,5,0.532,0.203,9.0,-8.524,0,0.03294597512707148,0.2008783740143242,0.0,0.06588712262890063,0.543,4.506961810468878,12.468133017673223,315532800.0
0,2,0.788,0.64,7.0,-3.691,1,0.036304362626841356,0.04289751444183618,0.0,0.043998292851612955,0.714,5.141289217440687,12.095370108874212,1576368000.0
0,7,0.468,0.663,9.0,-11.714,0,0.032092601635772586,0.0071780732430278636,0.00025939723766701554,0.07156342454890834,0.714,4.518675039364998,12.317618492524995,315532800.0
0,1,0.667,0.953,0.0,-6.391,1,0.030244594213769415,0.0003275702513071752,0.00026126971048831164,0.0673652190818287,0.171,4.934538679236057,13.1241038618821,1473897600.0
0,1,0.571,0.808,1.0,-8.044,0,0.02351537816130174,0.1038605056566714,0.0002612122203991361,0.08647083011735462,0.525,4.836297779841376,12.30723837536312,1555286400.0
0,7,0.636,0.518,7.0,-9.165,1,0.02578630693953343,0.05468609237004029,1.0647633450533621e-05,0.05791003050828151,0.702,4.3200448423180005,12.5231727336145,1197676800.0
0,6,0.897,0.445,6.0,-5.388,0,0.04946072248770419,0.11931078796795813,2.682957729475624e-05,0.08597835531320548,0.255,4.7795351730655895,11.974424280599168,1573776000.0
1,6,0.8,0.693,1.0,-5.72,1,0.028212455785335457,0.14381305738247438,0.0,0.0712264027948513,0.424,5.030967193068174,12.300841769899492,1521072000.0
0,1,0.787,0.842,10.0,-9.417,0,0.027954037256073164,0.0005537707425266445,0.0002612836367543692,0.057996608950492926,0.0785,4.844352427119779,13.041051364503641,1518652800.0
0,4,0.659,0.792,6.0,-7.101,0,0.02055113119164522,0.01731555777902217,0.0002596491940621245,0.06359018686600555,0.466,4.691430447627867,12.472788964516715,1439596800.0
0,6,0.865,0.428,1.0,-9.901,1,0.061559219666749314,0.04528354730075963,0.0,0.11002356424730908,0.531,4.821595218514137,11.769944700958904,1555286400.0
0,1,0.681,0.761,2.0,-4.776,1,0.030947260342709396,0.031260615015166644,1.521092371256801e-06,0.06985555927329434,0.551,4.753478115860652,12.343257356652598,1500076800.0
0,6,0.84,0.561,1.0,-8.259,1,0.049643039632514124,0.06612420570466235,0.0,0.11659221541033837,0.283,4.890349128221754,12.537564644185105,1402790400.0
1,5,0.627,0.527,1.0,-7.012,0,0.020221890355180107,0.020141726868954997,0.0,0.08236960186198089,0.293,4.795749222428901,12.298815897228069,1560556800.0
